Video_id,Segment_id,Label,Label_binary,Label_7
a8UMRrUjavI,1,0.0,negative,Neutral
a8UMRrUjavI,2,-0.33,negative,Neutral
a8UMRrUjavI,3,-1.33,negative,negative
a8UMRrUjavI,4,-0.67,negative,slightly negative
a8UMRrUjavI,5,-0.33,negative,Neutral
aa0J1AXSseY,0,1.0,positive,slightly positive
aa0J1AXSseY,1,0.33,positive,Neutral
aa0J1AXSseY,2,2.0,positive,positive
absh1hsZeF0,0,-0.67,negative,slightly negative
absh1hsZeF0,1,0.0,negative,Neutral
absh1hsZeF0,2,1.0,positive,slightly positive
absh1hsZeF0,3,0.67,positive,slightly positive
absh1hsZeF0,4,1.0,positive,slightly positive
ahG9c_uaf8s,0,0.33,positive,Neutral
ahG9c_uaf8s,1,0.0,negative,Neutral
ahG9c_uaf8s,2,0.33,positive,Neutral
ahG9c_uaf8s,3,1.33,positive,positive
an_GzG40hcE,0,0.67,positive,slightly positive
an_GzG40hcE,1,1.67,positive,positive
an_GzG40hcE,2,1.67,positive,positive
an_GzG40hcE,3,2.0,positive,positive
an_GzG40hcE,4,0.33,positive,Neutral
b86B3hP8ARM,0,0.0,negative,Neutral
b86B3hP8ARM,1,0.33,positive,Neutral
b92iw0OAnI4,0,-0.33,negative,Neutral
b92iw0OAnI4,1,0.0,negative,Neutral
b92iw0OAnI4,2,1.33,positive,positive
bCBMKwafZKY,0,0.67,positive,slightly positive
bNQOeiAotbk,0,1.67,positive,positive
bNQOeiAotbk,1,0.33,positive,Neutral
bNQOeiAotbk,2,2.33,positive,very positive
bNQOeiAotbk,3,0.33,positive,Neutral
bNQOeiAotbk,4,0.33,positive,Neutral
bNQOeiAotbk,5,1.0,positive,slightly positive
bNQOeiAotbk,6,1.0,positive,slightly positive
bNQOeiAotbk,7,0.33,positive,Neutral
bNQOeiAotbk,8,0.67,positive,slightly positive
bNQOeiAotbk,9,0.0,negative,Neutral
bNQOeiAotbk,10,0.0,negative,Neutral
bWmrrWQOVCM,0,0.33,positive,Neutral
bWmrrWQOVCM,1,0.33,positive,Neutral
bWmrrWQOVCM,2,0.0,negative,Neutral
bdFCD-3BCRg,0,1.33,positive,positive
bdFCD-3BCRg,1,0.67,positive,slightly positive
bdFCD-3BCRg,2,1.33,positive,positive
bdFCD-3BCRg,3,0.0,negative,Neutral
bdFCD-3BCRg,4,1.0,positive,slightly positive
bdFCD-3BCRg,5,1.33,positive,positive
bdFCD-3BCRg,6,1.0,positive,slightly positive
bdFCD-3BCRg,7,0.33,positive,Neutral
bdFCD-3BCRg,8,2.33,positive,very positive
bdFCD-3BCRg,9,1.0,positive,slightly positive
bdFCD-3BCRg,10,0.67,positive,slightly positive
bdFCD-3BCRg,11,0.67,positive,slightly positive
bdFCD-3BCRg,12,0.67,positive,slightly positive
bdFCD-3BCRg,13,1.67,positive,positive
bdFCD-3BCRg,14,1.0,positive,slightly positive
bdFCD-3BCRg,15,0.33,positive,Neutral
bdFCD-3BCRg,16,0.67,positive,slightly positive
bdFCD-3BCRg,17,0.67,positive,slightly positive
bdFCD-3BCRg,18,0.33,positive,Neutral
bdFCD-3BCRg,19,1.0,positive,slightly positive
bdFCD-3BCRg,20,1.0,positive,slightly positive
bdFCD-3BCRg,21,0.67,positive,slightly positive
bdFCD-3BCRg,22,1.33,positive,positive
bdFCD-3BCRg,23,0.33,positive,Neutral
bdFCD-3BCRg,24,1.0,positive,slightly positive
bdFCD-3BCRg,25,0.0,negative,Neutral
bkX5FOX22Tw,0,0.0,negative,Neutral
bkX5FOX22Tw,1,0.0,negative,Neutral
bkX5FOX22Tw,2,0.33,positive,Neutral
bkX5FOX22Tw,3,-0.33,negative,Neutral
bkX5FOX22Tw,4,0.33,positive,Neutral
bkX5FOX22Tw,5,0.0,negative,Neutral
bkX5FOX22Tw,6,0.0,negative,Neutral
bnzVR2ETQQ8,0,-0.33,negative,Neutral
bnzVR2ETQQ8,1,1.33,positive,positive
bnzVR2ETQQ8,2,-0.67,negative,slightly negative
bvycs3BXtx0,0,0.0,negative,Neutral
bvycs3BXtx0,1,-1.33,negative,negative
c5VEvmutmVg,0,2.0,positive,positive
c5VEvmutmVg,1,1.33,positive,positive
c5VEvmutmVg,2,1.0,positive,slightly positive
c5VEvmutmVg,3,0.0,negative,Neutral
c5VEvmutmVg,4,-0.33,negative,Neutral
c5VEvmutmVg,5,0.0,negative,Neutral
c5VEvmutmVg,6,0.67,positive,slightly positive
c5VEvmutmVg,7,0.0,negative,Neutral
c5VEvmutmVg,8,0.0,negative,Neutral
c5VEvmutmVg,9,1.0,positive,slightly positive
c5VEvmutmVg,10,1.0,positive,slightly positive
c5VEvmutmVg,11,1.67,positive,positive
c5VEvmutmVg,12,0.67,positive,slightly positive
c5VEvmutmVg,13,1.0,positive,slightly positive
c5VEvmutmVg,14,1.33,positive,positive
c5VEvmutmVg,15,2.0,positive,positive
c5VEvmutmVg,16,2.0,positive,positive
c5VEvmutmVg,17,1.67,positive,positive
c5VEvmutmVg,18,1.33,positive,positive
c5VEvmutmVg,19,2.33,positive,very positive
c5zxqITn3ZM,0,0.33,positive,Neutral
c5zxqITn3ZM,1,0.0,negative,Neutral
c5zxqITn3ZM,2,0.67,positive,slightly positive
c5zxqITn3ZM,3,1.33,positive,positive
c5zxqITn3ZM,4,1.0,positive,slightly positive
c5zxqITn3ZM,5,0.67,positive,slightly positive
c5zxqITn3ZM,6,0.67,positive,slightly positive
c9hE1ghElrM,0,0.0,negative,Neutral
c9hE1ghElrM,1,0.0,negative,Neutral
c9hE1ghElrM,2,-1.33,negative,negative
c9hE1ghElrM,3,0.0,negative,Neutral
c9hE1ghElrM,4,0.0,negative,Neutral
cW-aX4dPVfk,0,1.67,positive,positive
cW-aX4dPVfk,1,0.0,negative,Neutral
cW-aX4dPVfk,2,2.0,positive,positive
cW-aX4dPVfk,3,1.67,positive,positive
cW-aX4dPVfk,4,0.0,negative,Neutral
cW-aX4dPVfk,5,-0.33,negative,Neutral
cW-aX4dPVfk,6,2.33,positive,very positive
cW-aX4dPVfk,7,1.67,positive,positive
cW-aX4dPVfk,8,1.33,positive,positive
cW-aX4dPVfk,9,1.33,positive,positive
cW-aX4dPVfk,10,1.0,positive,slightly positive
cW-aX4dPVfk,11,0.33,positive,Neutral
cW-aX4dPVfk,12,0.0,negative,Neutral
cW-aX4dPVfk,13,0.33,positive,Neutral
cW-aX4dPVfk,14,-0.33,negative,Neutral
cW-aX4dPVfk,15,0.33,positive,Neutral
cW-aX4dPVfk,16,0.0,negative,Neutral
cW-aX4dPVfk,17,0.0,negative,Neutral
cW-aX4dPVfk,18,0.33,positive,Neutral
cW-aX4dPVfk,19,1.33,positive,positive
cW-aX4dPVfk,20,0.67,positive,slightly positive
cW-aX4dPVfk,21,0.33,positive,Neutral
cW-aX4dPVfk,22,0.0,negative,Neutral
cW-aX4dPVfk,23,0.67,positive,slightly positive
cW-aX4dPVfk,24,1.33,positive,positive
cW-aX4dPVfk,25,1.0,positive,slightly positive
cW-aX4dPVfk,26,1.33,positive,positive
cW-aX4dPVfk,27,0.0,negative,Neutral
cW-aX4dPVfk,28,1.67,positive,positive
cW-aX4dPVfk,29,0.67,positive,slightly positive
cW-aX4dPVfk,30,2.33,positive,very positive
cW-aX4dPVfk,31,0.67,positive,slightly positive
cW-aX4dPVfk,32,-1.33,negative,negative
cW-aX4dPVfk,33,1.33,positive,positive
cW-aX4dPVfk,34,-1.33,negative,negative
cW-aX4dPVfk,35,2.0,positive,positive
cX8FScpsfLE,0,-0.33,negative,Neutral
cX8FScpsfLE,1,0.33,positive,Neutral
cY8DcaHXNNs,0,0.67,positive,slightly positive
cY8DcaHXNNs,1,0.0,negative,Neutral
cY8DcaHXNNs,2,0.33,positive,Neutral
cia8OM3Oe7Q,0,2.0,positive,positive
cml9rShionM,0,1.0,positive,slightly positive
cml9rShionM,1,0.0,negative,Neutral
cml9rShionM,2,0.0,negative,Neutral
cml9rShionM,3,-0.33,negative,Neutral
cml9rShionM,4,0.0,negative,Neutral
cml9rShionM,5,0.0,negative,Neutral
cml9rShionM,6,0.0,negative,Neutral
cn0WZ8-0Z1Y,0,0.67,positive,slightly positive
cn0WZ8-0Z1Y,1,-0.33,negative,Neutral
cn0WZ8-0Z1Y,2,0.33,positive,Neutral
cn0WZ8-0Z1Y,3,-1.0,negative,slightly negative
cn0WZ8-0Z1Y,4,0.33,positive,Neutral
cn0WZ8-0Z1Y,5,1.0,positive,slightly positive
cn0WZ8-0Z1Y,6,-0.67,negative,slightly negative
cn0WZ8-0Z1Y,7,-1.67,negative,negative
cn0WZ8-0Z1Y,8,0.33,positive,Neutral
ctAZf4sMBUQ,0,1.67,positive,positive
ctAZf4sMBUQ,1,1.67,positive,positive
ctAZf4sMBUQ,2,1.67,positive,positive
d-Uw_uZyUys,0,-2.33,negative,very negative
d-Uw_uZyUys,1,-0.33,negative,Neutral
d-Uw_uZyUys,2,-1.0,negative,slightly negative
d-Uw_uZyUys,3,-1.0,negative,slightly negative
d-Uw_uZyUys,4,-2.33,negative,very negative
d1CDP6sMuLA,0,1.33,positive,positive
d1CDP6sMuLA,1,-0.33,negative,Neutral
d1CDP6sMuLA,2,0.67,positive,slightly positive
d1CDP6sMuLA,3,1.0,positive,slightly positive
d1CDP6sMuLA,4,0.67,positive,slightly positive
d1CDP6sMuLA,5,2.33,positive,very positive
d1CDP6sMuLA,6,2.33,positive,very positive
d1CDP6sMuLA,7,1.67,positive,positive
d1CDP6sMuLA,8,2.0,positive,positive
d1CDP6sMuLA,9,2.0,positive,positive
d1CDP6sMuLA,10,0.67,positive,slightly positive
d1CDP6sMuLA,11,0.33,positive,Neutral
d1CDP6sMuLA,12,-1.67,negative,negative
dHk--ExZbHs,0,1.0,positive,slightly positive
dHk--ExZbHs,1,0.67,positive,slightly positive
dHk--ExZbHs,2,0.33,positive,Neutral
dHk--ExZbHs,3,0.0,negative,Neutral
dR68gbeOWOc,0,0.33,positive,Neutral
dR68gbeOWOc,1,0.33,positive,Neutral
dTcz1am1eUw,0,0.33,positive,Neutral
dTcz1am1eUw,1,0.0,negative,Neutral
dTcz1am1eUw,2,1.33,positive,positive
ddWHTdJz2O8,0,-0.33,negative,Neutral
ddWHTdJz2O8,1,-0.33,negative,Neutral
ddWHTdJz2O8,2,0.33,positive,Neutral
dlE05KC95uk,0,0.33,positive,Neutral
dlE05KC95uk,1,1.67,positive,positive
dlE05KC95uk,2,2.0,positive,positive
dlE05KC95uk,3,1.67,positive,positive
dlE05KC95uk,4,0.33,positive,Neutral
dlE05KC95uk,5,1.67,positive,positive
dlE05KC95uk,6,0.67,positive,slightly positive
dlE05KC95uk,7,0.0,negative,Neutral
dlE05KC95uk,8,1.0,positive,slightly positive
dxsPkcG-Q30,0,1.0,positive,slightly positive
dxsPkcG-Q30,1,1.0,positive,slightly positive
eD5cScqaf6c,0,0.33,positive,Neutral
eD5cScqaf6c,1,2.67,positive,very positive
eD5cScqaf6c,2,1.33,positive,positive
eE8Qr9fOvVA,0,2.33,positive,very positive
eE8Qr9fOvVA,1,-1.33,negative,negative
eE8Qr9fOvVA,2,-1.33,negative,negative
eE8Qr9fOvVA,3,-1.33,negative,negative
eFV7iFPYZB4,0,1.33,positive,positive
eFV7iFPYZB4,1,1.0,positive,slightly positive
eFV7iFPYZB4,2,1.67,positive,positive
eFV7iFPYZB4,3,1.33,positive,positive
eFV7iFPYZB4,4,2.33,positive,very positive
eFV7iFPYZB4,5,0.67,positive,slightly positive
eFV7iFPYZB4,6,0.67,positive,slightly positive
eFV7iFPYZB4,7,1.67,positive,positive
eFV7iFPYZB4,8,1.67,positive,positive
eFV7iFPYZB4,9,2.0,positive,positive
eFV7iFPYZB4,10,0.0,negative,Neutral
eFV7iFPYZB4,11,0.67,positive,slightly positive
eJfT7-dDqzA,0,0.67,positive,slightly positive
eJfT7-dDqzA,1,0.67,positive,slightly positive
eJfT7-dDqzA,2,1.0,positive,slightly positive
eJfT7-dDqzA,3,0.0,negative,Neutral
eJfT7-dDqzA,4,0.67,positive,slightly positive
eJfT7-dDqzA,5,0.67,positive,slightly positive
eJfT7-dDqzA,6,1.0,positive,slightly positive
eKQKEi2-0Ws,0,0.0,negative,Neutral
eQc5uI7FKCU,0,0.0,negative,Neutral
eQc5uI7FKCU,1,1.0,positive,slightly positive
eQc5uI7FKCU,2,0.67,positive,slightly positive
eQc5uI7FKCU,3,0.33,positive,Neutral
eQc5uI7FKCU,4,1.0,positive,slightly positive
eQc5uI7FKCU,5,0.67,positive,slightly positive
eREud0qYR3s,0,1.33,positive,positive
eREud0qYR3s,1,1.33,positive,positive
eUwbRLhV1vs,0,1.0,positive,slightly positive
ehZrOdw6PhA,0,-0.67,negative,slightly negative
ehZrOdw6PhA,1,-0.33,negative,Neutral
ehZrOdw6PhA,2,-0.67,negative,slightly negative
ex-dKshlXoY,0,-0.67,negative,slightly negative
ex-dKshlXoY,1,0.33,positive,Neutral
ex-dKshlXoY,2,0.33,positive,Neutral
ey1lr8wFFDc,0,0.0,negative,Neutral
ey1lr8wFFDc,1,0.67,positive,slightly positive
ey1lr8wFFDc,2,0.0,negative,Neutral
ey1lr8wFFDc,3,0.33,positive,Neutral
ezuWKsxPRSM,0,1.67,positive,positive
ezuWKsxPRSM,1,1.0,positive,slightly positive
ezuWKsxPRSM,2,1.0,positive,slightly positive
ezuWKsxPRSM,3,0.0,negative,Neutral
f-VdKweez2U,0,2.0,positive,positive
f-VdKweez2U,1,0.67,positive,slightly positive
f-VdKweez2U,2,0.0,negative,Neutral
f-VdKweez2U,3,1.33,positive,positive
f-VdKweez2U,4,0.67,positive,slightly positive
f8Puta8k8fU,0,0.0,negative,Neutral
fT6SrlsWV7M,0,0.33,positive,Neutral
fT6SrlsWV7M,1,0.33,positive,Neutral
fT6SrlsWV7M,2,-1.67,negative,negative
fT6SrlsWV7M,3,-1.33,negative,negative
fT6SrlsWV7M,4,0.67,positive,slightly positive
fT6SrlsWV7M,5,-0.67,negative,slightly negative
fT6SrlsWV7M,6,-0.67,negative,slightly negative
fT6SrlsWV7M,7,-0.67,negative,slightly negative
fT6SrlsWV7M,8,0.0,negative,Neutral
fT6SrlsWV7M,9,-0.33,negative,Neutral
fT6SrlsWV7M,10,0.33,positive,Neutral
fU5AYkq0m9k,0,1.33,positive,positive
fU5AYkq0m9k,1,0.33,positive,Neutral
fU5AYkq0m9k,2,0.33,positive,Neutral
fU5AYkq0m9k,3,-1.0,negative,slightly negative
fVCDn6SdtVM,0,1.33,positive,positive
fVCDn6SdtVM,1,-0.33,negative,Neutral
fVCDn6SdtVM,2,0.0,negative,Neutral
fWAKek8jA5M,0,-1.67,negative,negative
fWAKek8jA5M,1,-1.33,negative,negative
fWAKek8jA5M,2,-1.0,negative,slightly negative
fWAKek8jA5M,3,0.0,negative,Neutral
fWAKek8jA5M,4,-1.67,negative,negative
fWAKek8jA5M,5,-1.0,negative,slightly negative
fWAKek8jA5M,6,-1.33,negative,negative
fWAKek8jA5M,7,0.0,negative,Neutral
faUvT7zfsyk,0,1.67,positive,positive
faUvT7zfsyk,1,1.0,positive,slightly positive
faUvT7zfsyk,2,2.0,positive,positive
fcxbB7ybUfs,0,0.0,negative,Neutral
fcxbB7ybUfs,1,0.0,negative,Neutral
fcxbB7ybUfs,2,1.0,positive,slightly positive
fdc7iyzKvFQ,0,0.33,positive,Neutral
fdc7iyzKvFQ,1,1.0,positive,slightly positive
fdc7iyzKvFQ,2,1.33,positive,positive
fhADeWE5VgU,0,1.0,positive,slightly positive
fhADeWE5VgU,1,0.0,negative,Neutral
fhADeWE5VgU,2,0.0,negative,Neutral
frCWtiam4tE,0,0.33,positive,Neutral
frCWtiam4tE,1,1.67,positive,positive
frCWtiam4tE,2,1.67,positive,positive
frCWtiam4tE,3,1.33,positive,positive
fsBzpr4k3rY,0,2.0,positive,positive
fsd1qPLA3kY,0,-0.33,negative,Neutral
fsd1qPLA3kY,1,1.0,positive,slightly positive
fsd1qPLA3kY,2,0.33,positive,Neutral
fz-MzQcOBwQ,0,1.67,positive,positive
fz-MzQcOBwQ,1,1.33,positive,positive
fz-MzQcOBwQ,2,1.67,positive,positive
fz-MzQcOBwQ,3,1.33,positive,positive
fz-MzQcOBwQ,4,2.33,positive,very positive
fz-MzQcOBwQ,5,0.33,positive,Neutral
fz-MzQcOBwQ,6,0.33,positive,Neutral
fz-MzQcOBwQ,7,0.67,positive,slightly positive
fz-MzQcOBwQ,8,0.0,negative,Neutral
fz-MzQcOBwQ,9,2.33,positive,very positive
fz-MzQcOBwQ,10,1.33,positive,positive
fz-MzQcOBwQ,11,1.0,positive,slightly positive
fz-MzQcOBwQ,12,1.33,positive,positive
g6VJg6ycUk0,0,0.33,positive,Neutral
gE7kUqMqQ9g,0,-1.33,negative,negative
gE7kUqMqQ9g,1,-0.67,negative,slightly negative
gJjkCPO7iXg,0,1.0,positive,slightly positive
gJjkCPO7iXg,1,1.0,positive,slightly positive
gJjkCPO7iXg,2,1.33,positive,positive
gJjkCPO7iXg,3,1.0,positive,slightly positive
gKojBrXHhUc,0,0.0,negative,Neutral
gKojBrXHhUc,1,0.0,negative,Neutral
gL8h7lOPv1Q,0,1.33,positive,positive
gL8h7lOPv1Q,1,0.33,positive,Neutral
gL8h7lOPv1Q,2,0.0,negative,Neutral
gL8h7lOPv1Q,3,0.0,negative,Neutral
gL8h7lOPv1Q,4,0.0,negative,Neutral
gL8h7lOPv1Q,5,0.33,positive,Neutral
gL8h7lOPv1Q,6,0.67,positive,slightly positive
gL8h7lOPv1Q,7,1.33,positive,positive
gL8h7lOPv1Q,8,0.0,negative,Neutral
gL8h7lOPv1Q,9,0.67,positive,slightly positive
gLTxaEcx41E,0,-0.33,negative,Neutral
gLTxaEcx41E,1,0.33,positive,Neutral
gLTxaEcx41E,2,1.33,positive,positive
gLTxaEcx41E,3,0.0,negative,Neutral
gLTxaEcx41E,4,0.33,positive,Neutral
gLTxaEcx41E,5,0.0,negative,Neutral
gLTxaEcx41E,6,-0.33,negative,Neutral
gLTxaEcx41E,7,0.0,negative,Neutral
gLTxaEcx41E,8,0.0,negative,Neutral
gLTxaEcx41E,9,0.33,positive,Neutral
gLTxaEcx41E,10,0.67,positive,slightly positive
gLTxaEcx41E,11,0.33,positive,Neutral
gR3igiwaeyc,0,-0.33,negative,Neutral
gR3igiwaeyc,1,0.0,negative,Neutral
gR3igiwaeyc,2,-0.33,negative,Neutral
gR3igiwaeyc,3,0.0,negative,Neutral
gR3igiwaeyc,4,0.0,negative,Neutral
gR3igiwaeyc,5,0.0,negative,Neutral
gR3igiwaeyc,6,0.0,negative,Neutral
gR3igiwaeyc,7,-0.33,negative,Neutral
gR3igiwaeyc,8,-0.67,negative,slightly negative
gcFECfN4BCU,0,1.33,positive,positive
gcFECfN4BCU,1,1.0,positive,slightly positive
gcFECfN4BCU,2,0.33,positive,Neutral
gcFECfN4BCU,3,2.0,positive,positive
gcFECfN4BCU,4,0.67,positive,slightly positive
gcFECfN4BCU,5,1.0,positive,slightly positive
gcFECfN4BCU,6,0.0,negative,Neutral
gcFECfN4BCU,7,0.0,negative,Neutral
gcFECfN4BCU,8,0.33,positive,Neutral
gcFECfN4BCU,9,1.67,positive,positive
gcFECfN4BCU,10,0.33,positive,Neutral
gcFECfN4BCU,11,1.0,positive,slightly positive
gcFECfN4BCU,12,1.33,positive,positive
gcFECfN4BCU,13,0.67,positive,slightly positive
gcFECfN4BCU,14,0.67,positive,slightly positive
gcFECfN4BCU,15,1.0,positive,slightly positive
gcFECfN4BCU,16,1.0,positive,slightly positive
gcFECfN4BCU,17,1.33,positive,positive
gcFECfN4BCU,18,1.0,positive,slightly positive
gcFECfN4BCU,19,1.0,positive,slightly positive
gcFECfN4BCU,20,0.33,positive,Neutral
gcFECfN4BCU,21,0.0,negative,Neutral
gcFECfN4BCU,22,0.33,positive,Neutral
gpn71-aKWwQ,0,0.67,positive,slightly positive
gpn71-aKWwQ,1,1.67,positive,positive
gpn71-aKWwQ,2,1.67,positive,positive
grsV1YN1z5s,0,0.67,positive,slightly positive
h1ZZHUU4j0k,0,-0.33,negative,Neutral
h1ZZHUU4j0k,1,0.33,positive,Neutral
h1ZZHUU4j0k,2,0.0,negative,Neutral
h1ZZHUU4j0k,3,0.67,positive,slightly positive
h1ZZHUU4j0k,4,1.33,positive,positive
h1ZZHUU4j0k,5,0.67,positive,slightly positive
h1ZZHUU4j0k,6,-0.67,negative,slightly negative
h1ZZHUU4j0k,7,0.33,positive,Neutral
h1ZZHUU4j0k,8,0.67,positive,slightly positive
h1ZZHUU4j0k,9,1.0,positive,slightly positive
h1ZZHUU4j0k,10,0.67,positive,slightly positive
h1ZZHUU4j0k,11,1.33,positive,positive
h1ZZHUU4j0k,12,1.0,positive,slightly positive
h1ZZHUU4j0k,13,1.0,positive,slightly positive
h1ZZHUU4j0k,14,-1.0,negative,slightly negative
h1ZZHUU4j0k,15,-0.33,negative,Neutral
h1ZZHUU4j0k,16,1.0,positive,slightly positive
h1ZZHUU4j0k,17,1.33,positive,positive
h1ZZHUU4j0k,18,1.67,positive,positive
h1ZZHUU4j0k,19,-0.67,negative,slightly negative
h1ZZHUU4j0k,20,1.33,positive,positive
h1ZZHUU4j0k,21,1.33,positive,positive
hBzw4r0kfjA,0,0.0,negative,Neutral
hBzw4r0kfjA,1,0.0,negative,Neutral
hE-sA5umuCk,0,2.33,positive,very positive
hE-sA5umuCk,1,2.0,positive,positive
hI7ObFqn9Bg,0,0.0,negative,Neutral
hbJfSyJKBEA,0,0.67,positive,slightly positive
huzEsVEJPaY,0,0.67,positive,slightly positive
iFxFTtCQ6zA,0,-1.0,negative,slightly negative
iFxFTtCQ6zA,1,1.0,positive,slightly positive
iPPp6MCythU,0,0.33,positive,Neutral
iPPp6MCythU,1,0.0,negative,Neutral
iPPp6MCythU,2,-0.33,negative,Neutral
iPPp6MCythU,3,1.67,positive,positive
iPPp6MCythU,4,0.0,negative,Neutral
iPPp6MCythU,5,-0.33,negative,Neutral
iPPp6MCythU,6,0.33,positive,Neutral
iPPp6MCythU,7,0.0,negative,Neutral
iQDB_OkAQWs,0,0.0,negative,Neutral
iXiMifHNKPI,0,-1.0,negative,slightly negative
iXiMifHNKPI,1,-0.33,negative,Neutral
iXiMifHNKPI,2,0.67,positive,slightly positive
iXiMifHNKPI,3,0.67,positive,slightly positive
iXiMifHNKPI,4,0.33,positive,Neutral
iXiMifHNKPI,5,0.0,negative,Neutral
iXiMifHNKPI,6,0.33,positive,Neutral
iXiMifHNKPI,7,-0.67,negative,slightly negative
iXiMifHNKPI,8,0.33,positive,Neutral
ihPjsliqz5o,0,1.33,positive,positive
ihPjsliqz5o,1,0.33,positive,Neutral
ihPjsliqz5o,2,0.33,positive,Neutral
ihPjsliqz5o,3,0.0,negative,Neutral
j1m6ctAgjsM,0,0.33,positive,Neutral
j1m6ctAgjsM,1,1.0,positive,slightly positive
j1m6ctAgjsM,2,0.67,positive,slightly positive
j1m6ctAgjsM,3,0.0,negative,Neutral
j1m6ctAgjsM,4,0.0,negative,Neutral
j1m6ctAgjsM,5,0.67,positive,slightly positive
j1m6ctAgjsM,6,0.0,negative,Neutral
j1m6ctAgjsM,7,1.33,positive,positive
j1m6ctAgjsM,8,1.0,positive,slightly positive
j1m6ctAgjsM,9,0.67,positive,slightly positive
j1m6ctAgjsM,10,1.33,positive,positive
j1m6ctAgjsM,11,2.33,positive,very positive
j1m6ctAgjsM,12,1.0,positive,slightly positive
j1m6ctAgjsM,13,1.67,positive,positive
j1m6ctAgjsM,14,-0.67,negative,slightly negative
j1m6ctAgjsM,15,0.67,positive,slightly positive
j1m6ctAgjsM,16,0.67,positive,slightly positive
j1m6ctAgjsM,17,1.0,positive,slightly positive
j1m6ctAgjsM,18,0.67,positive,slightly positive
j1m6ctAgjsM,19,0.0,negative,Neutral
j1m6ctAgjsM,20,1.33,positive,positive
j1m6ctAgjsM,21,0.67,positive,slightly positive
j1m6ctAgjsM,22,0.33,positive,Neutral
j1m6ctAgjsM,23,1.0,positive,slightly positive
j1m6ctAgjsM,24,0.67,positive,slightly positive
j1m6ctAgjsM,25,0.33,positive,Neutral
j1m6ctAgjsM,26,-0.33,negative,Neutral
j1m6ctAgjsM,27,0.67,positive,slightly positive
j1m6ctAgjsM,28,0.67,positive,slightly positive
j1m6ctAgjsM,29,1.33,positive,positive
j1m6ctAgjsM,30,0.67,positive,slightly positive
j1m6ctAgjsM,31,0.67,positive,slightly positive
j1m6ctAgjsM,32,1.0,positive,slightly positive
j1m6ctAgjsM,33,2.33,positive,very positive
j1m6ctAgjsM,34,0.0,negative,Neutral
j1m6ctAgjsM,35,0.67,positive,slightly positive
j1m6ctAgjsM,36,0.67,positive,slightly positive
j1m6ctAgjsM,37,0.0,negative,Neutral
j1m6ctAgjsM,38,1.33,positive,positive
j1m6ctAgjsM,39,0.0,negative,Neutral
j1m6ctAgjsM,40,1.33,positive,positive
j1m6ctAgjsM,41,1.0,positive,slightly positive
j1m6ctAgjsM,42,1.0,positive,slightly positive
j1m6ctAgjsM,43,0.33,positive,Neutral
j1m6ctAgjsM,44,2.0,positive,positive
j1m6ctAgjsM,45,0.0,negative,Neutral
j1m6ctAgjsM,46,1.0,positive,slightly positive
j1m6ctAgjsM,47,1.33,positive,positive
j1m6ctAgjsM,48,0.33,positive,Neutral
j1m6ctAgjsM,49,0.0,negative,Neutral
j1m6ctAgjsM,50,0.33,positive,Neutral
j1m6ctAgjsM,51,0.67,positive,slightly positive
jE3gYsxr_5s,0,0.67,positive,slightly positive
jE3gYsxr_5s,1,0.0,negative,Neutral
jE3gYsxr_5s,2,0.67,positive,slightly positive
jLN6B0aSrW0,0,0.0,negative,Neutral
jLN6B0aSrW0,1,-0.33,negative,Neutral
jLN6B0aSrW0,2,0.0,negative,Neutral
jLN6B0aSrW0,3,0.67,positive,slightly positive
jLN6B0aSrW0,4,-0.33,negative,Neutral
jPtaz1rN6lc,0,0.0,negative,Neutral
jPtaz1rN6lc,1,0.0,negative,Neutral
jPtaz1rN6lc,2,0.0,negative,Neutral
jPtaz1rN6lc,3,0.0,negative,Neutral
jXQmVFcOiUI,0,1.0,positive,slightly positive
jXQmVFcOiUI,1,1.0,positive,slightly positive
jXQmVFcOiUI,2,0.0,negative,Neutral
jZe-2w7pkd8,0,1.33,positive,positive
jZe-2w7pkd8,1,0.0,negative,Neutral
jZe-2w7pkd8,2,-0.67,negative,slightly negative
jZe-2w7pkd8,3,-0.33,negative,Neutral
jj8aSNPHMw8,0,0.33,positive,Neutral
jj8aSNPHMw8,1,-0.33,negative,Neutral
jj8aSNPHMw8,2,0.0,negative,Neutral
jj8aSNPHMw8,3,2.0,positive,positive
jj8aSNPHMw8,4,1.67,positive,positive
jj8aSNPHMw8,5,-0.67,negative,slightly negative
jj8aSNPHMw8,6,2.0,positive,positive
jj8aSNPHMw8,7,2.0,positive,positive
jj8aSNPHMw8,8,-1.33,negative,negative
jj8aSNPHMw8,9,2.0,positive,positive
jj8aSNPHMw8,10,1.67,positive,positive
jj8aSNPHMw8,11,-0.67,negative,slightly negative
jqutn5ou8_0,0,0.0,negative,Neutral
jqutn5ou8_0,1,0.67,positive,slightly positive
jqutn5ou8_0,2,0.67,positive,slightly positive
jqutn5ou8_0,3,1.33,positive,positive
jqutn5ou8_0,4,0.67,positive,slightly positive
jqutn5ou8_0,5,0.67,positive,slightly positive
jscKL5jS-SQ,0,1.0,positive,slightly positive
jscKL5jS-SQ,1,-0.67,negative,slightly negative
jscKL5jS-SQ,2,-1.0,negative,slightly negative
jscKL5jS-SQ,3,1.0,positive,slightly positive
jscKL5jS-SQ,4,0.0,negative,Neutral
jscKL5jS-SQ,5,1.0,positive,slightly positive
